ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*,SUFF2_PFMF,SUFF2_FamSize,SUFF2_Freq_HAL,SUFF2_length,SUFF2_P,SUFF2_P*
16200,nuttiness,NN,3,"0,1,2",{(nut)}>y>>ness>,85,21,27666,"50,98591549",2486,3870233,1,"4,99E-05","0,02981615943","37,84219002",1243,181553,4,"0,0005838515475","0,01637571451"
16213,oafishly,RB,3,"0,1,2",{(oaf)}>ish>>ly>,"66,66666667",4,224,"65,73705179",252,161977,3,"0,0001111268884","0,002780781709","73,86952019",2898,3857999,2,"4,48E-05","0,02672640198"
16214,oafishness,NN,3,"0,1,2",{(oaf)}>ish>>ness>,100,4,224,"81,2749004",252,161977,3,"0,0001111268884","0,002780781709","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
16278,obliviously,RB,3,"0,1,2",{(oblivi)>ious>}>ly>,"66,66666667",4,2355,"56,49350649",617,450833,4,"7,10E-05","0,004943611926","52,84777356",2898,3857999,2,"4,48E-05","0,02672640198"
16279,obliviousness,NN,3,"0,1,2",{(oblivi)>ious>}>ness>,100,4,2355,"60,22727273",617,450833,4,"7,10E-05","0,004943611926","39,93558776",1243,181553,4,"0,0005838515475","0,01637571451"
16287,obscurantism,NN,3,"0,1,2",{(obscure)}>ant>>ism>,80,6,7961,"76,88984881",464,1534593,3,"7,82E-06","0,001853854472","75,55555556",271,218200,3,"5,50E-05","0,001853854472"
16288,obscurantist,NN,3,"0,1,2",{(obscure)}>ant>>ist>,40,6,7961,"72,13822894",464,1534593,3,"7,82E-06","0,001853854472","69,84815618",462,382916,3,"6,27E-05","0,003707708945"
16289,obscurantists,NN,3,"0,1,2",{(obscure)}>ant>>ist>,40,6,7961,"72,13822894",464,1534593,3,"7,82E-06","0,001853854472","69,84815618",462,382916,3,"6,27E-05","0,003707708945"
16294,obsequiously,RB,3,"0,1,2",{(obsequi)>ious>}>ly>,100,4,143,"68,18181818",617,450833,4,"7,10E-05","0,004943611926","64,10079392",2898,3857999,2,"4,48E-05","0,02672640198"
16295,obsequiousness,NN,3,"0,1,2",{(obsequi)>ious>}>ness>,"33,33333333",4,143,"56,49350649",617,450833,4,"7,10E-05","0,004943611926","33,17230274",1243,181553,4,"0,0005838515475","0,01637571451"
16296,observably,RB,3,"0,1,2",{(observe)}>able>>y>,"66,66666667",13,50951,"70,03444317",872,1227992,4,"3,18E-05","0,006025027035","50,30181087",2486,3870233,1,"4,99E-05","0,02981615943"
16297,observantly,RB,3,"0,1,2",{(observe)}>ant>>ly>,100,13,50951,"96,32829374",464,1534593,3,"7,82E-06","0,001853854472","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
16301,obsessional,JJ,3,"0,1,2",{(obsess)}>ion>>al>,100,4,6174,"76,90863579",1599,6530204,3,"9,03E-06","0,009114784489","70,97902098",1431,4704731,2,"9,14E-06","0,006642978526"
16314,obstinately,RB,3,"0,1,2",{(obstin)>ate>}>ly>,100,3,281,"77,56410256",937,2569118,3,"2,65E-05","0,01050517534","47,80807732",2898,3857999,2,"4,48E-05","0,02672640198"
16326,nationalities,NN,3,"0,1,2",{(nation)}>al>>ity>,"18,18181818",23,303858,"14,68531469",1431,4704731,2,"9,14E-06","0,006642978526","12,95336788",580,1647588,3,"1,76E-05","0,004480148308"
16328,nationalizes,VB,3,"0,1,2",{(nation)}>al>>ize>,"59,09090909",23,303858,"42,72727273",1431,4704731,2,"9,14E-06","0,006642978526","30,3030303",430,443161,3,"0,0001489300728","0,0101961996"
16341,naturalists,NN,3,"0,1,2",{(nature)>al>}>ist>,"38,0952381",22,119108,"46,71328671",1431,4704731,2,"9,14E-06","0,006642978526","35,35791757",462,382916,3,"6,27E-05","0,003707708945"
16342,naturalizes,VB,3,"0,1,2",{(nature)>al>}>ize>,"33,33333333",22,119108,"43,00699301",1431,4704731,2,"9,14E-06","0,006642978526","30,53613054",430,443161,3,"0,0001489300728","0,0101961996"
16345,naturalizing,VB|NN|JJ,3,"0,1,2",{(nature)>al>}>ize>,"33,33333333",22,119108,"43,00699301",1431,4704731,2,"9,14E-06","0,006642978526","30,53613054",430,443161,3,"0,0001489300728","0,0101961996"
16363,nauseousness,NN,3,"0,1,2",{(nausea)>ious>}>ness>,100,4,2183,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
16372,navigability,NN,3,"0,1,2",{(navy)>able>}>ity>,"87,5",9,8378,"80,48220436",872,1227992,4,"3,18E-05","0,006025027035","86,70120898",580,1647588,3,"1,76E-05","0,004480148308"
16397,nebulosity,NN,3,"0,1,2",{(nebul)>ious>}>ity>,80,6,3187,"61,2012987",617,450833,4,"7,10E-05","0,004943611926","79,2746114",580,1647588,3,"1,76E-05","0,004480148308"
16398,nebulousness,NN,3,"0,1,2",{(nebul)>ious>}>ness>,100,6,3187,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
16401,necessitously,RB,3,"0,1,2",{(necess)>itous>}>ly>,"85,71428571",8,107363,80,6,960,5,0,0,"86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
16426,needfully,RB,3,"0,1,2",{(need)}>ful>>ly>,90,11,591543,"78,07017544",343,429561,3,"5,82E-05","0,003862196818","68,65723162",2898,3857999,2,"4,48E-05","0,02672640198"
16429,needier,JJ,3,"0,1,2",{(need)}>y>>er>,100,11,591543,"66,0362173",2486,3870233,1,"4,99E-05","0,02981615943","76,46282446",2274,4569119,2,"3,55E-05","0,02502703538"
16430,neediest,JJ,3,"0,1,2",{(need)}>y>>est>,70,11,591543,"47,08249497",2486,3870233,1,"4,99E-05","0,02981615943","28,33099579",714,287086,3,"0,0002612457591","0,01158659045"
16431,neediness,NN,3,"0,1,2",{(need)}>y>>ness>,80,11,591543,"51,54929577",2486,3870233,1,"4,99E-05","0,02981615943","38,647343",1243,181553,4,"0,0005838515475","0,01637571451"
16442,negations,NN,3,"0,1,2",{(neg)>ate>}>ion>,75,5,29916,"32,15811966",937,2569118,3,"2,65E-05","0,01050517534","34,98122653",1599,6530204,3,"9,03E-06","0,009114784489"
16443,negatived,VB|JJ,3,"0,1,2",{(neg)>ate>}>ive>,0,5,29916,"2,02991453",937,2569118,3,"2,65E-05","0,01050517534","1,208981002",580,1037354,3,"1,74E-05","0,002780781709"
16444,negatives,NN,3,"0,1,2",{(neg)>ate>}>ive>,0,5,29916,"2,02991453",937,2569118,3,"2,65E-05","0,01050517534","1,208981002",580,1037354,3,"1,74E-05","0,002780781709"
16445,negativing,VB,3,"0,1,2",{(neg)>ate>}>ive>,0,5,29916,"2,02991453",937,2569118,3,"2,65E-05","0,01050517534","1,208981002",580,1037354,3,"1,74E-05","0,002780781709"
16447,neglectfully,RB,3,"0,1,2",{(neglect)}>ful>>ly>,"66,66666667",4,5480,"87,13450292",343,429561,3,"5,82E-05","0,003862196818","80,98032447",2898,3857999,2,"4,48E-05","0,02672640198"
16448,neglectfulness,NN,3,"0,1,2",{(neglect)}>ful>>ness>,100,4,5480,"92,98245614",343,429561,3,"5,82E-05","0,003862196818","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
16451,negligently,RB,3,"0,1,2",{(negect)>ant>}>ly>,60,6,2809,"63,28293737",464,1534593,3,"7,82E-06","0,001853854472","35,03624439",2898,3857999,2,"4,48E-05","0,02672640198"
16453,negligibly,RB,3,"0,1,2",{(negect)>able>}>y>,100,6,2809,"70,95292767",872,1227992,4,"3,18E-05","0,006025027035","50,98591549",2486,3870233,1,"4,99E-05","0,02981615943"
16457,negotiators,NN,3,"0,1,2",{(negoti)>ate>}>or>,100,4,22256,"35,68376068",937,2569118,3,"2,65E-05","0,01050517534","39,58333333",289,937614,2,"9,60E-06","0,001390390854"
16470,neighbourliness,NN,3,"0,1,2",{(neighbour)}>ly>>ness>,100,4,4163,"62,37487056",2898,3857999,2,"4,48E-05","0,02672640198","47,26247987",1243,181553,4,"0,0005838515475","0,01637571451"
16502,nervelessness,NN,3,"0,1,2",{(nerve)}>less>>ness>,"87,5",9,15317,"90,73569482",368,158354,4,"0,0001199843389","0,002935269581","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
16503,nervier,JJ,3,"0,1,2",{(nerve)}>y>>er>,"87,5",9,15317,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
16523,neuralgia,NN,3,"0,1,2",{(neuro)>alg>>ia>},"84,61538462",14,12122,0,1,32,3,0,0,"82,22222222",46,69613,2,0,0
16539,neutralizes,VB,3,"0,1,2",{(neutr)>al>}>ize>,25,9,13298,"29,51048951",1431,4704731,2,"9,14E-06","0,006642978526","16,78321678",430,443161,3,"0,0001489300728","0,0101961996"
16540,neutrally,RB,3,"0,1,2",{(neutr)>al>}>ly>,75,9,13298,"70,41958042",1431,4704731,2,"9,14E-06","0,006642978526","43,11356576",2898,3857999,2,"4,48E-05","0,02672640198"
16541,neutralizing,VB|NN|JJ,3,"0,1,2",{(neutr)>al>}>ize>,25,9,13298,"29,51048951",1431,4704731,2,"9,14E-06","0,006642978526","16,78321678",430,443161,3,"0,0001489300728","0,0101961996"
16573,newsier,JJ,3,"0,1,2",{(new)}>y>>er>,"93,33333333",46,973761,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
16574,newsiest,JJ,3,"0,1,2",{(new)}>y>>est>,"93,33333333",46,973761,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
16575,newsiness,NN,3,"0,1,2",{(new)}>y>>ness>,80,46,973761,"52,35412475",2486,3870233,1,"4,99E-05","0,02981615943","39,93558776",1243,181553,4,"0,0005838515475","0,01637571451"
16622,niffier,NN,3,"0,1,2",{(niff)}>y>>er>,0,2,0,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
16627,Nigerians,NN,3,"0,1,2",{(negro)>ia>}>n>,40,6,3673,"51,11111111",46,69613,2,0,0,"42,95302013",150,714837,1,"1,12E-05","0,001235902982"
16631,niggardliness,NN,3,"0,1,2",{(niggard)}>ly>>ness>,50,3,31,"59,06109769",2898,3857999,2,"4,48E-05","0,02672640198","42,75362319",1243,181553,4,"0,0005838515475","0,01637571451"
16683,ninetieths,NN,3,"0,1,2",{(nine)>ity>}>th>,"83,33333333",13,19967,"95,50949914",580,1647588,3,"1,76E-05","0,004480148308","84,61538462",53,86685,2,"3,46E-05","0,0004634636181"
16691,nippier,JJ,3,"0,1,2",{(nip)}>y>>er>,80,6,2201,"61,85110664",2486,3870233,1,"4,99E-05","0,02981615943","73,11922569",2274,4569119,2,"3,55E-05","0,02502703538"
16692,nippiest,JJ,3,"0,1,2",{(nip)}>y>>est>,100,6,2201,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
16727,mournfulness,NN,3,"0,1,2",{(mourn)}>ful>>ness>,100,5,3153,"87,13450292",343,429561,3,"5,82E-05","0,003862196818","73,34943639",1243,181553,4,"0,0005838515475","0,01637571451"
16735,mousier,JJ,3,"0,1,2",{(mouse)}>y>>er>,75,9,38476,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
16736,mousiest,JJ,3,"0,1,2",{(mouse)}>y>>est>,75,9,38476,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
16747,movably,RB,3,"0,1,2",{(move)}>able>>y>,100,17,403110,"88,97818599",872,1227992,4,"3,18E-05","0,006025027035","73,64185111",2486,3870233,1,"4,99E-05","0,02981615943"
16762,muckier,JJ,3,"0,1,2",{(muck)}>y>>er>,60,6,2113,"69,49698189",2486,3870233,1,"4,99E-05","0,02981615943","79,19049714",2274,4569119,2,"3,55E-05","0,02502703538"
16763,muckiest,JJ,3,"0,1,2",{(muck)}>y>>est>,80,6,2113,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","59,46704067",714,287086,3,"0,0002612457591","0,01158659045"
16773,muddier,JJ|NN,3,"0,1,2",{(mud)}>y>>er>,30,11,16199,"43,54124748",2486,3870233,1,"4,99E-05","0,02981615943","56,62120546",2274,4569119,2,"3,55E-05","0,02502703538"
16775,muddiest,JJ,3,"0,1,2",{(mud)}>y>>est>,70,11,16199,"59,31589537",2486,3870233,1,"4,99E-05","0,02981615943","40,67321178",714,287086,3,"0,0002612457591","0,01158659045"
16776,muddiness,NN,3,"0,1,2",{(mud)}>y>>ness>,60,11,16199,"50,30181087",2486,3870233,1,"4,99E-05","0,02981615943","36,87600644",1243,181553,4,"0,0005838515475","0,01637571451"
16800,muggier,JJ,3,"0,1,2",{(mug)}>y>>er>,80,6,3440,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
16801,muggiest,JJ,3,"0,1,2",{(mug)}>y>>est>,80,6,3440,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
16802,mugginess,NN,3,"0,1,2",{(mug)}>y>>ness>,60,6,3440,"66,0362173",2486,3870233,1,"4,99E-05","0,02981615943","62,56038647",1243,181553,4,"0,0005838515475","0,01637571451"
16823,mulishly,RB,3,"0,1,2",{(mule)}>ish>>ly>,"66,66666667",4,1893,"81,2749004",252,161977,3,"0,0001111268884","0,002780781709","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
16824,mulishness,NN,3,"0,1,2",{(mule)}>ish>>ness>,"66,66666667",4,1893,"81,2749004",252,161977,3,"0,0001111268884","0,002780781709","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
16855,multitudinously,RB,3,"0,1,2",{(multitude)}>ious>>ly>,0,2,0,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
16856,multitudinousness,NN,3,"0,1,2",{(multitude)}>ious>>ness>,0,2,0,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
16879,munificently,RB,3,"0,1,2",{(munific)>ant>}>ly>,100,3,59,"96,32829374",464,1534593,3,"7,82E-06","0,001853854472","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
16891,murderously,RB,3,"0,1,2",{(murder)}>ious>>ly>,80,6,32346,"56,49350649",617,450833,4,"7,10E-05","0,004943611926","52,84777356",2898,3857999,2,"4,48E-05","0,02672640198"
16892,murderousness,NN,3,"0,1,2",{(murder)}>ious>>ness>,100,6,32346,"76,78571429",617,450833,4,"7,10E-05","0,004943611926","62,56038647",1243,181553,4,"0,0005838515475","0,01637571451"
16893,murkier,JJ,3,"0,1,2",{(murk)}>y>>er>,40,6,1906,"40,88531187",2486,3870233,1,"4,99E-05","0,02981615943","53,71755389",2274,4569119,2,"3,55E-05","0,02502703538"
16894,murkiest,JJ,3,"0,1,2",{(murk)}>y>>est>,60,6,1906,"57,90744467",2486,3870233,1,"4,99E-05","0,02981615943","38,84992987",714,287086,3,"0,0002612457591","0,01158659045"
16895,murkily,RB,3,"0,1,2",{(murk)}>y>>ly>,80,6,1906,"66,0362173",2486,3870233,1,"4,99E-05","0,02981615943","73,86952019",2898,3857999,2,"4,48E-05","0,02672640198"
16912,muscularly,RB,3,"0,1,2",{(muscle)>ar>}>ly>,"83,33333333",7,20497,"78,90625",129,533962,2,"7,49E-06","0,0006179514908","61,13220573",2898,3857999,2,"4,48E-05","0,02672640198"
16915,mushier,JJ,3,"0,1,2",{(mush)}>y>>er>,"66,66666667",4,3294,"61,85110664",2486,3870233,1,"4,99E-05","0,02981615943","73,11922569",2274,4569119,2,"3,55E-05","0,02502703538"
16916,mushiest,JJ,3,"0,1,2",{(mush)}>y>>est>,100,4,3294,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","59,46704067",714,287086,3,"0,0002612457591","0,01158659045"
16929,muskier,JJ,3,"0,1,2",{(musk)}>y>>er>,"83,33333333",7,619,"69,49698189",2486,3870233,1,"4,99E-05","0,02981615943","79,19049714",2274,4569119,2,"3,55E-05","0,02502703538"
16930,muskiest,JJ,3,"0,1,2",{(musk)}>y>>est>,100,7,619,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
16931,muskiness,NN,3,"0,1,2",{(musk)}>y>>ness>,50,7,619,"59,31589537",2486,3870233,1,"4,99E-05","0,02981615943","51,36876006",1243,181553,4,"0,0005838515475","0,01637571451"
16952,mustier,JJ,3,"0,1,2",{(must)}>y>>er>,75,5,307757,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
16953,mustiest,JJ,3,"0,1,2",{(must)}>y>>est>,100,5,307757,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
16995,myopically,RB,3,"0,1,2",{(myop)>ic>}>ly>,100,3,689,"75,12339585",1014,1472797,2,"2,78E-05","0,006334002781","55,91991716",2898,3857999,2,"4,48E-05","0,02672640198"
17006,mystically,RB,3,"0,1,2",{(myst)>ic>}>ly>,"72,72727273",12,27412,"61,20434353",1014,1472797,2,"2,78E-05","0,006334002781","40,17949603",2898,3857999,2,"4,48E-05","0,02672640198"
17008,mystifications,NN,3,"0,1,2",{(myst)>ify>}>ion>,"81,81818182",12,27412,"68,42105263",153,351545,3,"3,98E-05","0,002162830218","74,28035044",1599,6530204,3,"9,03E-06","0,009114784489"
17075,narcissistic,JJ,3,"0,1,2",{(narciss)>ist>}>ic>,0,4,336,"42,95010846",462,382916,3,"6,27E-05","0,003707708945","42,54689042",1014,1472797,2,"2,78E-05","0,006334002781"
17083,narkier,JJ,3,"0,1,2",{(nark)}>y>>er>,"66,66666667",4,72,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
17084,narkiest,JJ,3,"0,1,2",{(nark)}>y>>est>,"66,66666667",4,72,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
17099,nasalization,NN,3,"0,1,2",{(nasal)}>ize>>ion>,100,5,832,"91,14219114",430,443161,3,"0,0001489300728","0,0101961996","96,05757196",1599,6530204,3,"9,03E-06","0,009114784489"
17137,mobilizations,NN,3,"0,1,2",{(mobile)}>ize>>ion>,"45,45454545",12,19217,"23,07692308",430,443161,3,"0,0001489300728","0,0101961996","41,67709637",1599,6530204,3,"9,03E-06","0,009114784489"
17146,modalities,NN,3,"0,1,2",{(mode)}>al>>ity>,"33,33333333",7,78959,"35,52447552",1431,4704731,2,"9,14E-06","0,006642978526","33,33333333",580,1647588,3,"1,76E-05","0,004480148308"
17147,modally,RB,3,"0,1,2",{(mode)}>al>>ly>,"66,66666667",7,78959,"72,58741259",1431,4704731,2,"9,14E-06","0,006642978526","45,3917846",2898,3857999,2,"4,48E-05","0,02672640198"
17160,modernizations,NN,3,"0,1,2",{(modern)}>ize>>ion>,25,9,37191,"28,20512821",430,443161,3,"0,0001489300728","0,0101961996","45,93241552",1599,6530204,3,"9,03E-06","0,009114784489"
17165,modishly,RB,3,"0,1,2",{(mode)}>ish>>ly>,100,7,78959,"81,2749004",252,161977,3,"0,0001111268884","0,002780781709","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
17177,Mohammedanism,NN,3,"0,1,2",{(mohammed)}>ian>>ism>,100,3,1666,"93,06358382",174,394113,3,"2,79E-05","0,0016993666","91,11111111",271,218200,3,"5,50E-05","0,001853854472"
17195,moisturized,VB|JJ,3,"0,1,2",{(moist)}>ure>>ize>,"42,85714286",8,4802,"67,01030928",98,541479,3,"3,69E-06","0,0003089757454","48,01864802",430,443161,3,"0,0001489300728","0,0101961996"
17196,moisturizes,VB,3,"0,1,2",{(moist)}>ure>>ize>,"42,85714286",8,4802,"67,01030928",98,541479,3,"3,69E-06","0,0003089757454","48,01864802",430,443161,3,"0,0001489300728","0,0101961996"
17197,moisturizing,VB|NN|JJ,3,"0,1,2",{(moist)}>ure>>ize>,"42,85714286",8,4802,"67,01030928",98,541479,3,"3,69E-06","0,0003089757454","48,01864802",430,443161,3,"0,0001489300728","0,0101961996"
17228,momentously,RB,3,"0,1,2",{(moment)}>ious>>ly>,"85,71428571",8,59246,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
17229,momentousness,NN,3,"0,1,2",{(moment)}>ious>>ness>,"85,71428571",8,59246,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
17245,monastically,RB,3,"0,1,2",{(monast)>ic>}>ly>,100,4,1248,"94,37314906",1014,1472797,2,"2,78E-05","0,006334002781","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
17318,monstrosities,NN,3,"0,1,2",{(monster)>ious>}>ity>,"38,46153846",14,61094,"15,74675325",617,450833,4,"7,10E-05","0,004943611926","33,50604491",580,1647588,3,"1,76E-05","0,004480148308"
17319,monstrously,RB,3,"0,1,2",{(monster)>ious>}>ly>,"69,23076923",14,61094,"41,3961039",617,450833,4,"7,10E-05","0,004943611926","37,69416638",2898,3857999,2,"4,48E-05","0,02672640198"
17341,moodier,JJ,3,"0,1,2",{(mood)}>y>>er>,80,6,9763,"69,49698189",2486,3870233,1,"4,99E-05","0,02981615943","79,19049714",2274,4569119,2,"3,55E-05","0,02502703538"
17342,moodiest,JJ,3,"0,1,2",{(mood)}>y>>est>,100,6,9763,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
17343,moodiness,NN,3,"0,1,2",{(mood)}>y>>ness>,40,6,9763,"40,64386318",2486,3870233,1,"4,99E-05","0,02981615943","24,31561997",1243,181553,4,"0,0005838515475","0,01637571451"
17352,moonier,NN,3,"0,1,2",{(moon)}>y>>er>,"92,85714286",15,36537,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
17386,moralizer,NN,3,"0,1,2",{(morale)}>ize>>er>,100,8,10040,"85,31468531",430,443161,3,"0,0001489300728","0,0101961996","74,30708315",2274,4569119,2,"3,55E-05","0,02502703538"
17387,moralizers,NN,3,"0,1,2",{(morale)}>ize>>er>,100,8,10040,"85,31468531",430,443161,3,"0,0001489300728","0,0101961996","74,30708315",2274,4569119,2,"3,55E-05","0,02502703538"
17422,moronically,RB,3,"0,1,2",{(moron)}>ic>>ly>,100,3,8881,"73,05034551",1014,1472797,2,"2,78E-05","0,006334002781","53,71073524",2898,3857999,2,"4,48E-05","0,02672640198"
17426,morphemics,NN,3,"0,1,2",{(morph)>eme>}>ics>,"93,33333333",16,4842,"85,71428571",8,580,3,"0,001724137931","0,0001544878727",100,34,144919,3,"6,90E-06","0,0001544878727"
17461,mossier,JJ,3,"0,1,2",{(moss)}>y>>er>,"66,66666667",4,3844,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
17462,mossiest,JJ,3,"0,1,2",{(moss)}>y>>est>,"66,66666667",4,3844,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
17471,motherliness,NN,3,"0,1,2",{(mother)}>ly>>ness>,"90,90909091",12,59735,"86,8829824",2898,3857999,2,"4,48E-05","0,02672640198","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
17476,motionlessly,RB,3,"0,1,2",{(motion)}>less>>ly>,75,5,23171,"65,66757493",368,158354,4,"0,0001199843389","0,002935269581","60,09665171",2898,3857999,2,"4,48E-05","0,02672640198"
17477,motionlessness,NN,3,"0,1,2",{(motion)}>less>>ness>,100,5,23171,"72,20708447",368,158354,4,"0,0001199843389","0,002935269581","51,36876006",1243,181553,4,"0,0005838515475","0,01637571451"
17503,mouldier,JJ,3,"0,1,2",{(mould)}>y>>er>,"71,42857143",8,1765,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
17504,mouldiest,JJ,3,"0,1,2",{(mould)}>y>>est>,"57,14285714",8,1765,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","59,46704067",714,287086,3,"0,0002612457591","0,01158659045"
17505,mouldiness,NN,3,"0,1,2",{(mould)}>y>>ness>,"71,42857143",8,1765,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
17532,militaristic,JJ,3,"0,1,2",{(militar)>ist>}>ic>,"22,22222222",10,853,"48,80694143",462,382916,3,"6,27E-05","0,003707708945","47,87759131",1014,1472797,2,"2,78E-05","0,006334002781"
