id_master,c1,c2,stim
4602,knuckle,head,knucklehead
1088,bulk,head,bulkhead
5327,mutton,head,muttonhead
7123,snake,head,snakehead
7275,spear,head,spearhead
2399,dragon,head,dragonhead
6875,shovel,head,shovelhead
7991,thunder,head,thunderhead
6252,red,head,redhead
2451,drum,head,drumhead
8608,white,head,whitehead
732,blue,head,bluehead
5828,pin,head,pinhead
2227,dick,head,dickhead
6011,pot,head,pothead
8260,turtle,head,turtlehead
5331,nail,head,nailhead
6881,shower,head,showerhead
7062,sleepy,head,sleepyhead
8144,tow,head,towhead
3219,fuck,head,fuckhead
6253,red,header,redheader
2347,double,header,doubleheader
2348,double,headers,doubleheaders
2033,cross,heading,crossheading
2173,dead,heads,deadheads
624,black,heads,blackheads
1089,bulk,heads,bulkheads
2728,figure,heads,figureheads
4877,logger,heads,loggerheads
444,beach,heads,beachheads
8363,war,heads,warheads
7276,spear,heads,spearheads
665,block,heads,blockheads
4603,knuckle,heads,knuckleheads
1014,bridge,heads,bridgeheads
1106,bull,heads,bullheads
7019,skin,heads,skinheads
8538,well,heads,wellheads
63,air,heads,airheads
552,big,heads,bigheads
4295,hot,heads,hotheads
2675,fat,heads,fatheads
4767,letter,heads,letterheads
8609,white,heads,whiteheads
3136,fountain,heads,fountainheads
2548,egg,heads,eggheads
7992,thunder,heads,thunderheads
13568,over,heads,overheads
1748,copper,heads,copperheads
3841,hard,heads,hardheads
7220,sore,heads,soreheads
5829,pin,heads,pinheads
820,bone,heads,boneheads
7768,swell,heads,swellheads
4148,hogs,heads,hogsheads
175,arrow,heads,arrowheads
5069,mast,heads,mastheads
6012,pot,heads,potheads
6254,red,heads,redheads
8145,tow,heads,towheads
7063,sleepy,heads,sleepyheads
5860,pit,heads,pitheads
3741,hammer,heads,hammerheads
4973,maiden,heads,maidenheads
6619,scrap,heap,scrapheap
5305,muck,heap,muckheap
7045,slag,heap,slagheap
6620,scrap,heaps,scrapheaps
625,black,heart,blackheart
7759,sweet,heart,sweetheart
7760,sweet,hearts,sweethearts
13569,over,heating,overheating
5699,pea,hen,peahen
3503,gray,hen,grayhen
3547,grey,hen,greyhen
7731,swamp,hen,swamphen
5252,moor,hen,moorhen
5253,moor,hens,moorhens
5700,pea,hens,peahens
1927,cow,herb,cowherb
8646,willow,herb,willowherb
6013,pot,herb,potherb
6014,pot,herbs,potherbs
3371,goat,herd,goatherd
1928,cow,herd,cowherd
7773,swine,herd,swineherd
6776,sheep,herder,sheepherder
6777,sheep,herders,sheepherders
7774,swine,herds,swineherds
3372,goat,herds,goatherds
1929,cow,herds,cowherds
8759,wood,hewer,woodhewer
1930,cow,hide,cowhide
4248,horse,hide,horsehide
6223,raw,hide,rawhide
1931,cow,hides,cowhides
4133,hitch,hiker,hitchhiker
4134,hitch,hikers,hitchhikers
2477,dung,hill,dunghill
2368,down,hill,downhill
2988,foot,hill,foothill
13069,muck,hill,muckhill
147,ant,hill,anthill
5209,mole,hill,molehill
2989,foot,hills,foothills
2369,down,hills,downhills
5210,mole,hills,molehills
148,ant,hills,anthills
2478,dung,hills,dunghills
6372,rose,hip,rosehip
517,bee,hive,beehive
518,bee,hives,beehives
4162,holly,hock,hollyhock
4163,holly,hocks,hollyhocks
239,back,hoe,backhoe
4266,horses,hoer,horseshoer
240,back,hoes,backhoes
6326,road,hog,roadhog
3578,ground,hog,groundhog
4035,hedge,hog,hedgehog
8383,wart,hog,warthog
8384,wart,hogs,warthogs
3579,ground,hogs,groundhogs
4036,hedge,hogs,hedgehogs
1756,copy,hold,copyhold
7536,stoke,hold,stokehold
8065,toe,hold,toehold
1525,choke,hold,chokehold
3779,hand,hold,handhold
2990,foot,hold,foothold
7591,strangle,hold,stranglehold
7621,strong,hold,stronghold
4741,lease,hold,leasehold
4325,house,hold,household
7967,throttle,hold,throttlehold
6441,safe,hold,safehold
3158,free,hold,freehold
4742,lease,holder,leaseholder
4652,land,holder,landholder
4326,house,holder,householder
6015,pot,holder,potholder
1282,card,holder,cardholder
8726,with,holder,withholder
3159,free,holder,freeholder
808,bond,holder,bondholder
6754,share,holder,shareholder
5964,policy,holder,policyholder
4489,job,holder,jobholder
7517,stock,holder,stockholder
5864,place,holder,placeholder
1757,copy,holder,copyholder
7402,stake,holder,stakeholder
7097,small,holder,smallholder
7052,slave,holder,slaveholder
5504,office,holder,officeholder
3160,free,holders,freeholders
4653,land,holders,landholders
7098,small,holders,smallholders
5505,office,holders,officeholders
7518,stock,holders,stockholders
809,bond,holders,bondholders
4490,job,holders,jobholders
6016,pot,holders,potholders
6755,share,holders,shareholders
7403,stake,holders,stakeholders
7053,slave,holders,slaveholders
5865,place,holders,placeholders
4743,lease,holders,leaseholders
4327,house,holders,householders
5965,policy,holders,policyholders
7054,slave,holding,slaveholding
4654,land,holding,landholding
7099,small,holding,smallholding
7519,stock,holding,stockholding
6756,share,holding,shareholding
7100,small,holdings,smallholdings
6757,share,holdings,shareholdings
7520,stock,holdings,stockholdings
4655,land,holdings,landholdings
3161,free,holds,freeholds
4744,lease,holds,leaseholds
3780,hand,holds,handholds
7592,strangle,holds,strangleholds
2991,foot,holds,footholds
8066,toe,holds,toeholds
7622,strong,holds,strongholds
4328,house,holds,households
8845,worm,hole,wormhole
1127,bung,hole,bunghole
5997,post,hole,posthole
3145,fox,hole,foxhole
166,arm,hole,armhole
6997,sink,hole,sinkhole
7537,stoke,hole,stokehole
2068,cubby,hole,cubbyhole
6213,rat,hole,rathole
5936,plug,hole,plughole
7373,spy,hole,spyhole
1187,button,hole,buttonhole
7972,thumb,hole,thumbhole
5782,pigeon,hole,pigeonhole
4598,knot,hole,knothole
4906,loop,hole,loophole
1210,cake,hole,cakehole
5024,man,hole,manhole
5830,pin,hole,pinhole
6017,pot,hole,pothole
5735,pest,hole,pesthole
195,ass,hole,asshole
5708,peep,hole,peephole
1633,coal,hole,coalhole
2600,eye,hole,eyehole
8287,vent,hole,venthole
702,blow,hole,blowhole
4530,key,hole,keyhole
1535,chuck,hole,chuckhole
179,arse,hole,arsehole
4046,hell,hole,hellhole
5986,port,hole,porthole
167,arm,holes,armholes
1536,chuck,holes,chuckholes
4047,hell,holes,hellholes
1128,bung,holes,bungholes
5987,port,holes,portholes
1188,button,holes,buttonholes
5025,man,holes,manholes
5831,pin,holes,pinholes
4531,key,holes,keyholes
703,blow,holes,blowholes
5709,peep,holes,peepholes
4907,loop,holes,loopholes
4599,knot,holes,knotholes
5783,pigeon,holes,pigeonholes
8846,worm,holes,wormholes
6018,pot,holes,potholes
3146,fox,holes,foxholes
2069,cubby,holes,cubbyholes
6998,sink,holes,sinkholes
5937,plug,holes,plugholes
5784,pigeon,holing,pigeonholing
12989,monks,hood,monkshood
1502,child,hoods,childhoods
926,boy,hoods,boyhoods
7030,sky,hook,skyhook
2829,fish,hook,fishhook
561,bill,hook,billhook
7932,tenter,hook,tenterhook
6019,pot,hook,pothook
14757,rave,hook,ravehook
1189,button,hook,buttonhook
562,bill,hooks,billhooks
2830,fish,hooks,fishhooks
6020,pot,hooks,pothooks
7933,tenter,hooks,tenterhooks
1299,car,hop,carhop
535,bell,hop,bellhop
5874,plant,hopper,planthopper
3202,frog,hopper,froghopper
4734,leaf,hopper,leafhopper
3484,grass,hopper,grasshopper
6503,sand,hopper,sandhopper
1598,clod,hopper,clodhopper
8189,tree,hopper,treehopper
1599,clod,hoppers,clodhoppers
3485,grass,hoppers,grasshoppers
1300,car,hops,carhops
536,bell,hops,bellhops
6065,prong,horn,pronghorn
2962,fog,horn,foghorn
6554,sax,horn,saxhorn
553,big,horn,bighorn
4895,long,horn,longhorn
3524,green,horn,greenhorn
7521,stock,horn,stockhorn
1107,bull,horn,bullhorn
6865,short,horn,shorthorn
7509,stink,horn,stinkhorn
6825,shoe,horn,shoehorn
1108,bull,horns,bullhorns
6866,short,horns,shorthorns
3525,green,horns,greenhorns
2963,fog,horns,foghorns
554,big,horns,bighorns
6066,prong,horns,pronghorns
4896,long,horns,longhorns
6826,shoe,horns,shoehorns
6658,sea,horse,seahorse
1604,clothes,horse,clotheshorse
4138,hobby,horse,hobbyhorse
1318,cart,horse,carthorse
2417,dray,horse,drayhorse
5565,pack,horse,packhorse
6255,red,horse,redhorse
1660,cock,horse,cockhorse
8810,work,horse,workhorse
8364,war,horse,warhorse
6143,race,horse,racehorse
6546,saw,horse,sawhorse
7629,stud,horse,studhorse
8811,work,horses,workhorses
4139,hobby,horses,hobbyhorses
1605,clothes,horses,clotheshorses
6144,race,horses,racehorses
8365,war,horses,warhorses
6659,sea,horses,seahorses
1319,cart,horses,carthorses
6547,saw,horses,sawhorses
877,boot,hose,boothose
5610,panty,hose,pantyhose
2193,deer,hound,deerhound
760,boar,hound,boarhound
1737,coon,hound,coonhound
8731,wolf,hound,wolfhound
672,blood,hound,bloodhound
2567,elk,hound,elkhound
3147,fox,hound,foxhound
7113,smooth,hound,smoothhound
3548,grey,hound,greyhound
4048,hell,hound,hellhound
5540,otter,hound,otterhound
7393,stag,hound,staghound
7064,sleuth,hound,sleuthhound
8732,wolf,hounds,wolfhounds
3549,grey,hounds,greyhounds
3148,fox,hounds,foxhounds
673,blood,hounds,bloodhounds
309,bake,house,bakehouse
10539,customs,house,customshouse
5984,porter,house,porterhouse
8628,whore,house,whorehouse
7646,summer,house,summerhouse
1621,club,house,clubhouse
2093,custom,house,customhouse
8358,ware,house,warehouse
575,bird,house,birdhouse
3526,green,house,greenhouse
1283,card,house,cardhouse
8093,tool,house,toolhouse
3347,glass,house,glasshouse
666,block,house,blockhouse
5736,pest,house,pesthouse
1728,cook,house,cookhouse
2927,flop,house,flophouse
5486,nut,house,nuthouse
7444,steak,house,steakhouse
5899,play,house,playhouse
763,boat,house,boathouse
1430,charter,house,charterhouse
8076,toll,house,tollhouse
7889,tea,house,teahouse
4394,ice,house,icehouse
2790,fire,house,firehouse
410,bath,house,bathhouse
7050,slaughter,house,slaughterhouse
4462,jail,house,jailhouse
4963,mad,house,madhouse
5972,poor,house,poorhouse
16549,wash,house,washhouse
4794,light,house,lighthouse
4068,hen,house,henhouse
391,barrel,house,barrelhouse
4631,lamp,house,lamphouse
1527,chop,house,chophouse
1688,coffee,house,coffeehouse
5113,meeting,house,meetinghouse
436,bawdy,house,bawdyhouse
7846,tap,house,taphouse
6021,pot,house,pothouse
3599,guard,house,guardhouse
3288,gate,house,gatehouse
6327,road,house,roadhouse
7567,store,house,storehouse
5998,post,house,posthouse
5814,pilot,house,pilothouse
112,ale,house,alehouse
3608,guest,house,guesthouse
2300,doll,house,dollhouse
1903,court,house,courthouse
5566,packing,house,packinghouse
2659,farm,house,farmhouse
8812,work,house,workhouse
8566,wheel,house,wheelhouse
10432,counting,house,countinghouse
6038,power,house,powerhouse
10983,doss,house,dosshouse
6387,round,house,roundhouse
1426,chapter,house,chapterhouse
1357,cat,house,cathouse
2283,dog,house,doghouse
753,boarding,house,boardinghouse
4296,hot,house,hothouse
6587,school,house,schoolhouse
1932,cow,house,cowhouse
7103,smoke,house,smokehouse
7647,summer,houses,summerhouses
8359,ware,houses,warehouses
1729,cook,houses,cookhouses
3600,guard,houses,guardhouses
3609,guest,houses,guesthouses
667,block,houses,blockhouses
4297,hot,houses,hothouses
5567,packing,houses,packinghouses
754,boarding,houses,boardinghouses
10538,custom,houses,customhouses
5900,play,houses,playhouses
576,bird,houses,birdhouses
7104,smoke,houses,smokehouses
1528,chop,houses,chophouses
3289,gate,houses,gatehouses
4964,mad,houses,madhouses
1689,coffee,houses,coffeehouses
4795,light,houses,lighthouses
7890,tea,houses,teahouses
7051,slaughter,houses,slaughterhouses
2284,dog,houses,doghouses
10984,doss,houses,dosshouses
2791,fire,houses,firehouses
6588,school,houses,schoolhouses
6328,road,houses,roadhouses
5985,porter,houses,porterhouses
2301,doll,houses,dollhouses
1904,court,houses,courthouses
4463,jail,houses,jailhouses
5815,pilot,houses,pilothouses
2660,farm,houses,farmhouses
5973,poor,houses,poorhouses
6039,power,houses,powerhouses
5114,meeting,houses,meetinghouses
764,boat,houses,boathouses
6388,round,houses,roundhouses
2928,flop,houses,flophouses
7445,steak,houses,steakhouses
113,ale,houses,alehouses
411,bath,houses,bathhouses
1622,club,houses,clubhouses
7568,store,houses,storehouses
5487,nut,houses,nuthouses
3527,green,houses,greenhouses
8631,whore,houses,whorehouses
8813,work,houses,workhouses
3348,glass,houses,glasshouses
8567,wheel,houses,wheelhouses
8360,ware,housing,warehousing
5027,man,hunt,manhunt
3149,fox,hunt,foxhunt
3929,head,hunter,headhunter
6022,pot,hunter,pothunter
3930,head,hunters,headhunters
5028,man,hunts,manhunts
3150,fox,hunts,foxhunts
4329,house,husband,househusband
4330,house,husbands,househusbands
1789,corn,husk,cornhusk
1790,corn,husker,cornhusker
1791,corn,husking,cornhusking
13,after,image,afterimage
14,after,images,afterimages
13570,over,indulgence,overindulgence
2891,flat,iron,flatiron
3553,grid,iron,gridiron
12840,mid,iron,midiron
3554,grid,irons,gridirons
2892,flat,irons,flatirons
2034,cross,jack,crossjack
151,apple,jack,applejack
7716,supple,jack,supplejack
1965,cracker,jack,crackerjack
7466,steeple,jack,steeplejack
5337,natter,jack,natterjack
1437,cheap,jack,cheapjack
2864,flap,jack,flapjack
12328,leather,jack,leatherjack
7020,skip,jack,skipjack
4935,lumber,jack,lumberjack
626,black,jack,blackjack
879,boot,jack,bootjack
130,amber,jack,amberjack
4095,high,jack,highjack
7588,straight,jacket,straightjacket
733,blue,jacket,bluejacket
7589,strait,jacket,straitjacket
4747,leather,jacket,leatherjacket
734,blue,jackets,bluejackets
7590,strait,jackets,straitjackets
4096,high,jacking,highjacking
1301,car,jacking,carjacking
627,black,jacks,blackjacks
4936,lumber,jacks,lumberjacks
2865,flap,jacks,flapjacks
1966,cracker,jacks,crackerjacks
7467,steeple,jacks,steeplejacks
4878,log,jam,logjam
2313,door,jamb,doorjamb
2314,door,jambs,doorjambs
8663,wind,jammer,windjammer
4879,log,jams,logjams
5426,night,jar,nightjar
12163,jam,jar,jamjar
4853,lock,jaw,lockjaw
7904,tear,jerker,tearjerker
4509,jumbo,jet,jumbojet
2648,fan,jet,fanjet
1063,bubble,jet,bubblejet
6069,prop,jet,propjet
6193,ram,jet,ramjet
8265,twin,jet,twinjet
6194,ram,jets,ramjets
704,blow,job,blowjob
7522,stock,jobber,stockjobber
4560,kill,joy,killjoy
4561,kill,joys,killjoys
6884,show,jumping,showjumping
372,bar,keep,barkeep
519,bee,keeper,beekeeper
8026,time,keeper,timekeeper
3586,grounds,keeper,groundskeeper
840,book,keeper,bookkeeper
13151,net,keeper,netkeeper
8077,toll,keeper,tollkeeper
3258,game,keeper,gamekeeper
3580,ground,keeper,groundkeeper
7569,store,keeper,storekeeper
4418,inn,keeper,innkeeper
3538,greens,keeper,greenskeeper
4290,hotel,keeper,hotelkeeper
3290,gate,keeper,gatekeeper
5688,peace,keeper,peacekeeper
2315,door,keeper,doorkeeper
4331,house,keeper,housekeeper
6844,shop,keeper,shopkeeper
373,bar,keeper,barkeeper
6611,score,keeper,scorekeeper
4854,lock,keeper,lockkeeper
3362,goal,keeper,goalkeeper
3259,game,keepers,gamekeepers
2316,door,keepers,doorkeepers
374,bar,keepers,barkeepers
3291,gate,keepers,gatekeepers
6612,score,keepers,scorekeepers
3587,grounds,keepers,groundskeepers
4419,inn,keepers,innkeepers
8027,time,keepers,timekeepers
3363,goal,keepers,goalkeepers
5689,peace,keepers,peacekeepers
4332,house,keepers,housekeepers
6845,shop,keepers,shopkeepers
841,book,keepers,bookkeepers
520,bee,keepers,beekeepers
7570,store,keepers,storekeepers
4333,house,keeping,housekeeping
6442,safe,keeping,safekeeping
842,book,keeping,bookkeeping
521,bee,keeping,beekeeping
8028,time,keeping,timekeeping
5690,peace,keeping,peacekeeping
375,bar,keeps,barkeeps
3781,hand,kerchief,handkerchief
3782,hand,kerchiefs,handkerchiefs
7891,tea,kettle,teakettle
7892,tea,kettles,teakettles
8240,turn,key,turnkey
4697,latch,key,latchkey
5646,pass,key,passkey
4698,latch,keys,latchkeys
8241,turn,keys,turnkeys
5647,pass,keys,passkeys
2436,drop,kick,dropkick
6922,side,kick,sidekick
5866,place,kicker,placekicker
2437,drop,kicker,dropkicker
2438,drop,kicks,dropkicks
6923,side,kicks,sidekicks
6329,road,kill,roadkill
4625,lamb,kill,lambkill
13571,over,kill,overkill
5583,pain,killer,painkiller
8522,weed,killer,weedkiller
5584,pain,killers,painkillers
13572,over,kills,overkills
1001,brick,kiln,brickkiln
4804,lime,kiln,limekiln
5029,man,kind,mankind
4360,human,kind,humankind
8736,woman,kind,womankind
658,blathers,kite,blatherskite
5623,paper,knife,paperknife
5943,pocket,knife,pocketknife
2411,draw,knife,drawknife
4440,jack,knife,jackknife
5716,pen,knife,penknife
4441,jack,knives,jackknives
5717,pen,knives,penknives
5944,pocket,knives,pocketknives
2317,door,knob,doorknob
2318,door,knobs,doorknobs
7631,stump,knocker,stumpknocker
2319,door,knocker,doorknocker
2320,door,knockers,doorknockers
905,bow,knot,bowknot
7073,slip,knot,slipknot
8109,top,knot,topknot
8110,top,knots,topknots
7074,slip,knots,slipknots
6827,shoe,lace,shoelace
880,boot,lace,bootlace
5345,neck,lace,necklace
881,boot,laces,bootlaces
6828,shoe,laces,shoelaces
5346,neck,laces,necklaces
7480,step,ladder,stepladder
7481,step,ladders,stepladders
4656,land,ladies,landladies
6460,sales,ladies,salesladies
4657,land,lady,landlady
6461,sales,lady,saleslady
3504,gray,lag,graylag
3550,grey,lag,greylag
2964,fog,lamp,foglamp
3931,head,lamp,headlamp
7683,sun,lamp,sunlamp
705,blow,lamp,blowlamp
3932,head,lamps,headlamps
706,blow,lamps,blowlamps
7684,sun,lamps,sunlamps
3162,free,lance,freelance
3163,free,lancer,freelancer
3164,free,lancers,freelancers
3165,free,lances,freelances
12841,mid,land,midland
6623,screen,land,screenland
901,bottom,land,bottomland
4127,hinter,land,hinterland
8411,waste,land,wasteland
7732,swamp,land,swampland
4019,heart,land,heartland
5043,march,land,marchland
5631,park,land,parkland
5653,pasture,land,pastureland
5254,moor,land,moorland
4030,heath,land,heathland
2421,dream,land,dreamland
4097,high,land,highland
2636,fairy,land,fairyland
5057,marsh,land,marshland
5927,plow,land,plowland
8020,timber,land,timberland
8760,wood,land,woodland
7788,table,land,tableland
8548,wet,land,wetland
6199,range,land,rangeland
8738,wonder,land,wonderland
2697,fen,land,fenland
3933,head,land,headland
4178,home,land,homeland
3486,grass,land,grassland
4989,main,land,mainland
5268,mother,land,motherland
2661,farm,land,farmland
6639,scrub,land,scrubland
4909,lotus,land,lotusland
8000,tide,land,tideland
2676,father,land,fatherland
4927,low,land,lowland
5921,plough,land,ploughland
1638,coast,land,coastland
7241,south,land,southland
891,border,land,borderland
3261,gang,land,gangland
5458,north,land,northland
8761,wood,lands,woodlands
892,border,lands,borderlands
3934,head,lands,headlands
4928,low,lands,lowlands
302,bad,lands,badlands
8021,timber,lands,timberlands
2662,farm,lands,farmlands
3487,grass,lands,grasslands
7733,swamp,lands,swamplands
4098,high,lands,highlands
5255,moor,lands,moorlands
4020,heart,lands,heartlands
12842,mid,lands,midlands
5058,marsh,lands,marshlands
2637,fairy,lands,fairylands
6555,scab,lands,scablands
7789,table,lands,tablelands
5269,mother,lands,motherlands
4128,hinter,lands,hinterlands
2677,father,lands,fatherlands
8549,wet,lands,wetlands
8739,wonder,lands,wonderlands
4179,home,lands,homelands
4990,main,lands,mainlands
2499,ear,lap,earlap
13573,over,lap,overlap
13574,over,lapping,overlapping
13576,over,laps,overlaps
8051,tit,lark,titlark
7031,sky,lark,skylark
5097,meadow,lark,meadowlark
5098,meadow,larks,meadowlarks
